,video_name,frame_count,width,height,question,answer_number,question_id,question_type,a0,a1,a2,a3,a4,answer
2225,5549243726,527,640,360,how did the baby react while the girl is jumping up and down,1,55492437263,TC,sit on sofa,look at her,get down,pats the baby on back,start crying,look at her
2226,5623068492,2375,640,480,how did the two men protect their hands,0,56230684929,DO,gloves,move arms,helmet,thick clothes,on each other,gloves
2227,4859057828,647,640,480,why did the three ladies move away backwards so vigorously after standing next to each other the first time,1,48590578287,CW,dancing,they were cringing,for him to go to center,prevent her flag from being taken away,want to sit down,they were cringing
2228,3562017845,1200,640,428,what did the bird do after stepping into the water,0,35620178450,TN,bend down,walk around,look around,lifts up his leg,moves around,bend down
2229,2712662377,1048,640,480,why did the turtle put the hands on the leaf,1,27126623770,CW,not step on the leaf,facilitate eating,he was moving in it,dropped from the trees,to understand the tool,facilitate eating
2230,5328616848,446,640,480,what was the man doing while the woman prepared the ingredients,0,53286168486,TC,putting something in the oven,follow behind her,adjusting cakes,carve pumpkin,adjust shoes,putting something in the oven
2231,3557498300,849,640,480,why does the boy in blue keep running,0,35574983000,CW,flying kite,chased by dog,dance routine,talking,pass the ball,flying kite
2232,8783897632,974,640,360,where do they turn after they have reached the ground,0,87838976324,TN,their right,look at camera,turn around,giving presents,wine tasting,their right
2233,11566930393,872,640,480,where could this be happening,2,115669303937,DL,farm,dining room,living room,zoo,garden,living room
2234,2573424030,1470,320,240,why did the green shirt woman move her hands off her waist as she walks across the camera,4,25734240304,CW,attract baby s attention,posing,pass her something,waiting,her back hurt,her back hurt
2235,5427285434,615,640,360,what did the boy do after he stopped dancing at the end,2,54272854343,TN,walk away,pose with his hands,touch his head,stands up,turn around,touch his head
2236,3708066257,477,640,480,where are the people dancing,3,37080662579,DL,in the forest,in the jungle,front yard,house,concert hall,house
2237,3270490566,1515,640,480,what is the relationship between the people performing,1,32704905663,DO,singers,band member,snake handler,flute performers,parent offspring,band member
2238,6265968082,1275,640,360,how are the microphones held in place,0,62659680821,CH,mike stand,hanging with the rope,put on table,secured with cables,held in hands,mike stand
2239,6618792571,2518,640,480,why did the adult let go of the handle before the baby push the toy away,4,66187925712,CW,close the hands,because its heavy,fidgeting,adjust it,for baby can walk alone,for baby can walk alone
2240,4151403382,1875,640,480,why did the boy with brown bib pass the story book to the man,0,41514033821,CW,ask him to read,to show the slippers,hold onto toy for boy,curious,to take a closer look,ask him to read
2241,5429688959,2490,640,360,why does the singer move away from the microphone and look down at the end of the video,0,54296889593,CW,finish singing,pick up ball,attract audience,lure dog with treats,hit by microphone,finish singing
2242,9213637099,1539,640,360,why are there a group of men at the back for the field,4,92136370994,CW,playing cards,digging,playing with toy plane,watching their steps,meeting,meeting
2243,4151403382,1875,640,480,what does the boy in striped bib do after falling down,3,41514033825,TN,stay on the ground,lie on his back,run towards the man,crawl to books,stand up,crawl to books
2244,2835125654,1406,320,240,why does the man in white hold up his phone in the middle of the video,4,28351256543,CW,get calling,to unbuckle,distracted,take photos of the girls,take a photo,take a photo
2245,3942617402,738,640,480,why does the train stops near the end,3,39426174022,CW,old engine technology,safety,change direction,reach destination,combustion,reach destination
2246,4127497265,895,360,480,which part of the toy did the boy chew for the second time,0,41274972654,DO,feet,hairs,tail,head,dinosaur toy,feet
2247,2679130168,1504,320,240,how did the adult gets the child s attention onto the cushion,1,26791301689,CH,touch the sofa,hit the cushion,shout,tries to climb on the cushion,hit the sofa,hit the cushion
2248,3441428429,2697,640,480,why are the male and female skater wearing suit and costume respectively,1,34414284292,CW,she was learning from her,different costumes,uniform,to hold the lady,formal event,different costumes
2249,2567843468,572,320,240,what happens to the starfish after the girl splashes the water in the beginning,4,256784346811,TN,stand on the plank,clap her hands,stand at the side,amazed,float away,float away
2250,6443512089,2437,640,360,where is the child hanging out,0,64435120896,DL,along the roadside,playground,room,living room,balcony,along the roadside
2251,6143391925,1206,640,480,why did the woman reach out her hands at the beginning of the video,2,61433919250,CW,pick up the mask,draw cards,hold baby,plant sapling,playing with toys,hold baby
2252,6898821807,585,640,480,how does the baby react to the boy holding his face,1,68988218077,TC,crawl away,cry,run away,laughs,bite boy,cry
2253,9498159305,1275,640,360,what did the man do when the penguin was breaking the earphones,2,94981593055,TC,flap its wings,point towards the camera,pet,look around,look at phone,pet
2254,3164519967,1090,640,480,why is the old lady s mouth moving at the beginning of the video,0,316451996710,CW,talking,singing,chewing,checking tooth,blow candle,talking
2255,9256409422,2312,640,360,why is there a wire on the lady s face,4,92564094226,CW,the stage cables dropped,it came from the helmet,props for costume,part of face decoration,earpiece,earpiece
2256,4762946272,647,640,360,why did the baby have to sit on the counter,0,47629462723,CW,tall enough to help,to eat,food dropped on table,sunk,eating food,tall enough to help
2257,8457210773,1976,640,480,how many dogs are in the video,2,84572107736,DC,one,three,two,five,six,two
2258,2679130168,1504,320,240,what did the girl do when the adult tries to give her the toy pumpkin,4,26791301687,TC,carry it and walk to sofa,go to the lady in grey,waves her hands in the air,hold a cross sign,ignore it,ignore it
2259,6896884547,1440,640,360,what does the baby do after the ball dropped down onto the floor,1,68968845476,TN,sits down,climb down,get up and dance,drive up,cycle,climb down
2260,3719793245,342,640,480,how did the girl kept her hair tidy,0,37197932454,CH,hair band,tie it up,with her hands,long sleeve shirt,covered with cloth,hair band
2261,2796821016,1851,500,375,why are the boys lying on the carpet,3,27968210160,CW,looking at cat,drinking water,dance move,playing by rolling around,looking at book,playing by rolling around
2262,4846820256,671,640,480,what did the boy do after he turned back at the end of the video,1,48468202567,TN,kiss the train,holds the rope on his shoulder,write on book,motorcycle drove past,walk away from room,holds the rope on his shoulder
2263,4949582792,2639,640,360,what does the baby do as the girl played with the seatbelt in the middle,1,49495827924,TC,read a book,rock the pram,play with pink toy,kicking,smile,rock the pram
2264,6988748711,1512,640,480,where are the people working,1,69887487116,DL,fish market,outdoor,matial arts,amusement park,ring,outdoor
2265,3066064005,819,640,480,how does the woman in black signal place to sit for the lady in red at the beginning,2,30660640055,CH,called out to her,stood and wait in front of the seat,point her finger,shouted at her,walked towards her,point her finger
2266,3972259774,1063,640,480,how many people are filmed by the camera,1,39722597748,DC,one,five,six,seven,two,five
2267,4483447009,775,640,480,why were the two ducks separated by a fence,0,44834470091,CW,different cage,finding things to eat,follow the other duck,compete for food,for tigers to drink and wash,different cage
2268,2793260225,558,500,375,what happened after the lady fell,1,27932602258,TN,walks to her,got back up,wobbles,sit down,crawl,got back up
2269,9531760182,2097,640,480,what did the lady do after she took the bowl from the baby,0,95317601825,TN,put on table,put the fork down,pull her back,pick up the seatbelt,put the fork in her mouth,put on table
2270,2973331780,1015,640,480,why did the blonde woman move her body together with the singer,4,29733317801,CW,engrossed in performance,swinging to the music,extend it,listening to her,dancing,dancing
2271,9531760182,2097,640,480,why does the woman hold the baby s hand at the beginning,4,95317601823,CW,position for photo,feed baby,rocking the baby,guide him in scoping fish,take away the bowl,take away the bowl
2272,5858985747,349,604,1072,whose phone the baby in yellow pick up at the end,1,58589857470,DO,kids,woman in black,girl in black,man sitting at sofa,girl in red,woman in black
2273,2596300565,2415,500,375,how does the kid learning to walk,0,25963005652,CH,with the pram,hold on to toy car,walking toy,2 legs,reach out hand,with the pram
2274,4762946272,647,640,360,why did the woman adjust the baby s hand several times before she poured the flour,2,47629462720,CW,eat the cream,wants to eat cake,assist him,encourage the baby and reward,prevent her from messing the cake,assist him
2275,9473479950,608,640,480,what did the lady do when the baby first looked into the camera in the middle of the video,1,94734799506,TC,pick up toy,smile,talk,pick up something,start claping,smile
2276,7308042410,1019,640,1138,where did the man in white took the tools from,4,73080424107,DL,carpark,public area,on table,kitchen,at the bucket,at the bucket
2277,6136926089,1522,480,640,how does the baby get up the stairs,2,61369260894,CH,man carried him,baby stroller,crawls upward,holding the barrier,hold onto side of the chair,crawls upward
2278,3078294001,335,640,480,where are the people hanging out,1,30782940017,DL,kitchen,room,outside house,swimming pool,outdoor porch,room
2279,5945172741,1593,640,480,what does the girl do after she gets the red and black ball from the man,3,59451727413,TN,look into the ball,walk back,bounced too,gets off the bed,attract the dog,gets off the bed
2280,4698622422,1252,640,480,why did the boy throw his racket aside at the end,2,46986224221,CW,put it in a better place,reach for the airconditioners,grab the ball,to put it somewhere,to show off toy,grab the ball
2281,3105728894,1512,640,480,how many people are practising their tricks in the video,0,310572889410,DC,four,three,five,two,one,four
2282,4367056464,1162,640,360,why does the girl clap in front of the table,1,43670564642,CW,perform for the audience offstage,excited,enjoying with the piano music,fixed dance moves,face different audiences,excited
2283,2552130183,2697,480,360,why does the lady move her face close to the baby s at the beginning of the video,3,25521301834,CW,fidgeting around,talking about it,talking to boy,playing with the baby,to get down,playing with the baby
2284,8403741210,1327,640,360,how many people are involved in the video,3,84037412108,DC,five,two,four,three,one,three
2285,5504913999,1475,640,360,how is the man moving in the video,0,55049139991,CH,walking and skiing with poles,jumping around robot,walking the dog,dancing with a lady,riding on horses,walking and skiing with poles
2286,8211075660,1621,480,360,what does the man on the left do as the man on the right stood next to him,1,82110756605,TC,walking down the hill,talking on the microphone,hold man s hand,continue playing guitar,try out poses,talking on the microphone
2287,4189100053,874,640,360,how many people are involved in the video,1,41891000539,DC,one,two,five,four,three,two
2288,2809330695,2158,320,240,where is the baby resting,1,28093306956,DL,in walker,crib,lady s lap,ground,chair,crib
2289,3376544720,2158,352,288,why did the man in black wear gloves before going on a ride on the bull,2,33765447200,CW,preparing him for sports activity,let everyone watch,grip better,to open the cap,for comfort,grip better
2290,6018514357,1280,640,1138,what did the baby do after coming off the slide,1,60185143571,TN,push the toy along,walking,roll onto her stomach,wants to go again,move his hands and legs faster,walking
2291,5229476012,810,640,480,how did the boy kept himself afloat in the water,2,52294760123,CH,wish an oxygen tank,kayaking,using a tube,hold onto float,lady hold him up,using a tube
2292,4083875373,1621,360,480,where is the girl dancing,3,40838753736,DL,room,stage,at a carnival,in front of the television,beach,in front of the television
2293,6205856607,978,272,480,what does the horse do after the girl pats it in the middle of the video,0,62058566072,TN,lick her,lift the club up,put finger in her mouth,look down,look into camera and smiled,lick her
2294,2599937944,449,500,375,how did the guy in black suspend above the rushing waters,1,25999379440,TC,swing,rope,bridge side,rubber float,rubber hose,rope
2295,5297811305,720,640,360,why are the people dressed in heavy clothing,0,52978113051,CW,cold,walk on muddy fields,snowfall outside,protect from sunburnt,protection,cold
2296,3981865268,1109,640,480,how did the man place his computer,0,39818652686,CH,in front of him,at the side,on floor,touching the controls,on his lap,in front of him
2297,5134317883,1890,640,360,why do the men have knives in their hands,0,51343178831,CW,carve the pumpkin,chef attire,practising fight,look at the laptop monitor,cutting the meat,carve the pumpkin
2298,6265968082,1275,640,360,why does the guitarist sway its body constantly throughout the performance,3,62659680829,CW,attract attention,requested by the teacher,restless,engrossed in performance,pose for camera,engrossed in performance
2299,9873067604,920,640,360,how did the person try to get the girl attention,3,98730676042,CH,swing up and down,put her face near the lady,talks to her,touch head,use poles,touch head
2300,5840177726,377,640,480,why were the men turning down to their left,2,58401777264,CW,look at the ground,adjust something,turn on the path,stuck in snow,wave pushed him,turn on the path
2301,6037747123,919,640,480,why are the three people on a grass field,4,60377471231,CW,rolling around,dancing,sightseeing,playing soccer,playing golf,playing golf
2302,6018514357,1280,640,1138,what does the man do as the baby is walking,2,60185143570,TC,eat,stretching,turned to look at baby,makes a phone call,run around,turned to look at baby
2303,7691172922,1454,640,480,what was the dog lying next to at the beginning,2,76911729227,DO,car,polar bear,door,water,cat,door
2304,2596300565,2415,500,375,why is the man helping the kid to push the pram,3,25963005651,CW,playing,show child something,teaching the kid,add strength and help navigate,let child hold onto toy,add strength and help navigate
2305,2717347132,818,640,480,why is the lady holding the kid from the back,2,27173471324,CW,check for stains on the back of his shirt,position him for photo,providing support,prevent the dogs from attacking the kid,observe his directions,providing support
2306,2987766537,497,500,375,what is the baby struggling to do in this video,2,29877665371,DO,smiling,get the toy giraffe,move body,wipe the boy s mouth,swing himself,move body
2307,6690256857,344,640,360,why is the man holding the hose,0,66902568578,CW,washing dog,washing the floor,washing toilet,clean the field,putting out fire,washing dog
2308,4984417707,441,640,360,how did the ball reach the goal post at the end,4,49844177072,CH,with his mouth,person kicks it,dog brought it back,with hand,elephant hit it with leg,elephant hit it with leg
2309,8241491518,891,640,480,how did the man clear a path for walking,0,82414915182,CH,chop the leaves,stretch hands out,in his pouch,ith a stick,spread arms out,chop the leaves
2310,5635265624,584,480,640,why does the baby take the item from the lady in grey beside her,1,56352656244,CW,man pointed,woman passed to baby,to collect puzzle,woman in black want,item is shiny,woman passed to baby
2311,8464056582,1340,640,360,what does the dog do after jumping back at the start,2,84640565820,TN,spread its legs,eat the food,turn away,hop forward,keep peeking at dog,turn away
2312,2726497009,1575,640,480,how did the first female rider get down the slope,1,27264970098,CH,tiptoes and jumps,ride the bike,step up,push the chair baby is in,put them up,ride the bike
2313,5205081904,623,360,480,what activity is the child doing,1,52050819044,TC,playing with the toy,watching video on tablet,presentation,horse riding,playing instrument,watching video on tablet
2314,3626788516,337,320,240,why does the woman in brown bring the crocodile close to her face near the end of the video,1,36267885162,CW,showing crab s part to camera,pose,scoop the sauce,play with it,to climb up ladder,pose
2315,5889898795,2697,640,360,how did the third man in white shorts move his legs,1,58898987957,CH,swing leftwards,swing forward,keep it straight,swing rightwards,bend,swing forward
2316,3524939594,436,320,240,why did the man in white sitting at the back of the cart put his hands on the person in front,4,35249395940,CW,colour of purity,prepare food,fashion,direct attention,avoid falling off,avoid falling off
2317,4978714491,1200,640,480,which bus runs off first after parking for a while,3,49787144918,DO,red bus,orange bus,white bus,blue bus,black bus,blue bus
2318,2810112808,2669,320,240,why does the man in red stretch his hands out near the middle of the video,4,28101128086,CW,take photo from angle,grab toy,to unbuckle,to take a photograph,draw cards,draw cards
2319,4636208292,2580,640,480,why does the man in beard show the drink bottle in front of the video,0,46362082922,CW,show the beer they are drinking,talking something,stablize him,vomit something,demonstrating with actions,show the beer they are drinking
2320,6642268693,1143,640,480,how did the dog react when the owner threw the toy,3,66422686937,TC,caress another dog,run after it,ran after ball,go to owner,toy glasses drop,go to owner
2321,4757890069,1125,640,480,why is there a barrier palced in the middle of the opposite road,0,47578900691,CW,restrict entry,mark a dead end,construction in progress,floor wet,there was a hole on the roads,restrict entry
2322,4244817395,1683,640,480,how does the child play with the cups in the beginning,2,42448173950,CH,facilitate sucking for water,pour water,stacking the cups,spin cups,scoop sand,stacking the cups
2323,4970148391,732,640,480,why does the boy removes goggles after hitting for first time,3,49701483912,CW,catch his balance,to show man,take water out of nose,wipe water off,to get up,wipe water off
2324,4132599924,781,640,480,how does the man adjust the music,4,41325999243,CH,moving the strings,using the microphone,push level,moving a stick,press buttons,press buttons
2325,4279106208,559,640,360,why does the woman point her finger at the end of the video,0,42791062084,CW,talk to baby,to wipe her mouth,show the things in her hand,baby leg is there,take water bottle,talk to baby
2326,2589540862,681,500,375,what does the girl do as the man sits in front of the computer,2,25895408623,TC,work,watching the baby and lady,spins around,playing in toy car,inspect his mouth,spins around
2327,5681946487,848,320,240,why does the boy hold onto the cup,0,56819464873,CW,play with it,drink water,drink soup,brush teeth,bite it,play with it
2328,11276567104,989,640,360,what does the priest do after letting go of the woman s head,3,112765671043,TN,clap again,hold hands out around the baby,pat his head,pat her shoulders and talk,crawl,pat her shoulders and talk
2329,2679328607,1047,320,240,what is the relationship between the man in red and the children,4,26793286075,DO,father daughter,trainer trainee,teacher student,coach and players,parent offspring,parent offspring
2330,4603484665,1045,640,480,what is the brown dog doing while the two dogs are bitting each other,1,46034846658,TC,it is being chased,sniff the white and black dog,chew the ball,lick its paw,sniff the white dog,sniff the white and black dog
2331,7961460440,360,640,480,why did the man wear helmet,1,79614604400,CH,practice fencing,get down cliff,on scooter,playing balls,cycling,get down cliff
2332,3151715056,1895,640,480,why do the people get scared near the end,2,31517150563,CW,dog is barking,big waves,part of the performance,room is dark,sacred at cat,part of the performance
2333,4896969617,350,640,480,why did the girl in white bend down before she slide down the slide,0,489696961710,CW,to slide,get color,being dramatic,hold boy,provide support,to slide
2334,2782658657,787,640,360,what is the girl in white wearing in her hair while running,3,27826586572,TC,balloon hat,birthday hat,hat,hair tie,colorful rope,hair tie
2335,5134317883,1890,640,360,why is the man wearing blue carving the pumpkin open in a specific shape,4,51343178834,CW,to make it correct,make flame bigger,to move the trolley,hold plank for boy to hit,create an image,create an image
2336,6516459343,2697,640,360,why did the man in white move behind after the man in green put down the shoe on the table,0,65164593433,CW,change position,does not like the dog,finish his job,turn on the flashlight,next to speak,change position
2337,8990144134,457,320,240,how did the cat approach the bird,1,89901441340,CH,closely,crawls towards it,in the man s arm,stretches,hit the sofa,crawls towards it
2338,11244289523,552,640,360,how does the girl with the scarf feel towards her ipad,4,1124428952311,TC,found it funny,sore,passionate,interested,distracted,distracted
2339,4123915842,750,640,480,what did the girl do as the lady in green was doing up her hair in the middle,3,41239158427,TC,push the table,talk to the lady,adjust their things,stand up,reading her paper,stand up
2340,6168295272,446,640,360,why do the children do the same movements,1,61682952721,CW,posing for the camera,learning same dance,requested by the teacher,staging a performance,following the video,learning same dance
2341,6988748711,1512,640,480,why did the blue shirt woman drag the cloth open before stepping on the mud,1,69887487113,CW,wants her spot,spread it out,pour water into mud,excited wants to play,get something away from her face,spread it out
2342,5138093706,931,640,480,why did the person with white shoes bend forward at the end of the video,0,51380937065,CW,support baby,adjust shoes,blow the candle,take back her socks,stretching,support baby
2343,9408800471,1056,640,480,how does the dog try to catch the balloon,0,94088004718,CH,use its mouth,chasing each other,jump and lick,hits it,hold balloon with both paws,use its mouth
2344,5801184682,1683,640,480,how did the person attract the cat s attention after putting it on the floor,4,58011846823,CH,look at the hand,touch the toy with its paws,excited to get it,with the string,tap the floor using hand,tap the floor using hand
2345,8208035645,428,640,360,why did the boy change his direction in the middle of cycling,0,82080356453,CW,wants to go up slope,to turn,practice cycling,distracted,approach the girl,wants to go up slope
2346,4518113460,1867,640,480,why does the baby sit down in the middle of the video,1,45181134601,CW,pick up the toy car,attracted towards the chair,to climb down the stairs,smile,curious,attracted towards the chair
2347,4915733559,1069,640,480,how did the baby get onto higher height to look at the phone,0,49157335597,CH,push against the sofa,wrap his head using her hand,crawl and climb,point with fingers,lifting himself up from ground,push against the sofa
2348,11584566583,376,640,480,what does the lady in green hold in her right hand while standing,2,115845665830,TC,leash,paper,microphone,her nails,girl,microphone
2349,3508459605,2609,320,240,how does the baby react after the man reaches out his hands,2,35084596056,TN,hi-five,nod his head,hold the man s hand,hiking,pushes it away,hold the man s hand
2350,9565310990,1066,640,360,what does the baby do after stopping for a while in the middle,4,95653109909,TN,crawl to adult,rest,jumping near the adult s knee,look at the dog,touch the cloth,touch the cloth
2351,4896969617,350,640,480,why did the boy run off from the slide in the middle of the video,2,48969696173,CW,pick up the ball,to get mickey mouse,excited,pick something,snow hump,excited
2352,8457210773,1976,640,480,how did the brown dog play with the black dog,4,84572107738,CH,play a ball,chase,caress,hug,bite,bite
2353,8330342965,1313,640,362,what does the girl do after picking up the airplane again,2,83303429658,TN,put on shoes,continue cycling,throw it again,follows it down,move towards the slope,throw it again
2354,9408800471,1056,640,480,what does the dog do after the boy throws the balloon up,0,94088004719,TN,try to catch it,rolled away,go to the person in sandals,swipe of dirt,to play with the girl,try to catch it
2355,2796821016,1851,500,375,what does the boy in striped do after getting his leg off the other boy,2,27968210167,TN,bend his body,talk to camera,roll opposite direction,moving ti around,walk away,roll opposite direction
2356,4707679105,965,640,480,why does the man hold a book in front of him and the baby,2,47076791052,CW,looking at them play,reading,reading for baby,man is reading to the boy,give as present,reading for baby
2357,4774302357,450,640,480,what is the man in grey in front of the computer doing when the other two are playing the guitar,4,47743023575,TC,watch them playing,enjoy the music,hit the drum,have dinner,operating the computer,operating the computer
2358,5877508141,583,640,480,where is this video taken,4,58775081414,DL,kitchen,house,studio,ball room,playground,playground
2359,10082798964,345,640,360,why did the baby open her mouth,0,100827989645,CW,to talk to the lady,suck thumb,to bite it,fidgeting around,touch the toy,to talk to the lady
2360,2679130168,1504,320,240,how did the girl learn how to play with the cushion,2,26791301680,CH,remote control,use controller outside the machine,copy the adult,touching and swing,played next to him,copy the adult
2361,5349766264,1884,640,362,what are the poeple in the video doing,1,53497662640,TC,drinking and talking,jamming,barbeque,talking,squeezing a ball,jamming
2362,3375218204,2241,640,480,what colour is the girl's shirt,2,33752182044,DO,yellow,blue,pink,white,purple,pink
2363,7223854838,413,640,360,what are the children doing in the videos,1,72238548381,TC,playing slide,watching fishes,jump on float,dancing,playing with toys,watching fishes
2364,7149153537,1384,640,360,how did the girl in orange get down into the water at the beginning of the video,2,71491535375,CH,use her hand,crawl down,jumps and supported by man,slip down,picks it from the floor,jumps and supported by man
2365,10779838974,890,640,1128,what do the girls do as the man stood at the back,0,107798389745,TC,move the rake,talking over a meal,helps the man button,dancing,oversees,move the rake
2366,4273039295,2214,640,360,why does the adult wearing green became pat the baby s after the baby fell off,4,42730392956,CW,to look at other people,wants to eat,man showed her,she fell off the bike,remove the snow,remove the snow
2367,7453733046,992,640,360,what is the baby doing as she sat in the pram,4,745373304613,TC,reading book,having dinner,playing with balloon,drinking milk,sleeping,sleeping
2368,5533380417,403,640,362,why did the baby start jerking at the end,0,55333804172,CW,disturbed,approach to the bicycle,pick up balloon,lie on his side,to talk to someone,disturbed
2369,9208803675,582,640,360,why is the lady in blue climbing onto the standby position when the lady in green took off,3,92088036751,CW,start the scene,wants her spot,not get lost,waiting for her turn,carrying it,waiting for her turn
2370,4075791856,2250,640,480,what did the lady in black crossing her legs doing as the man was speaking,4,40757918565,TC,dance,sit down,happy,listen to man speak,rubbing her head,rubbing her head
2371,6713120511,1664,640,360,how did the man in black move down the slope,4,67131205113,CH,walked up,jump,using the sled,spectacles,slide down,slide down
2372,2830899473,429,640,480,what is the relationship between the men,0,28308994734,DO,friends,band mates,band members,team member opponent,trainer trainee,friends
2373,7453733046,992,640,360,how many people are playing in the water playground,4,74537330468,DC,one,kitchen,four,five,two,two
2374,8225502382,1468,640,360,why does the man in dark green jump down from the bicycle at the end of the video,2,82255023824,CW,to turn the bicycle around,put the pebble there,stunt,fell off bridge,signal that he is tired,stunt
2375,5297811305,720,640,360,how does the woman help the baby at the start,4,52978113054,CH,catch back balloon,kiss them,rock baby,push the chair baby is in,holds his hand,holds his hand
2376,4024008346,588,640,360,where are the people hanging out,3,40240083465,DL,outside a building,zoo,studio,living room,auditorium,living room
2377,3194558043,691,640,480,how did the man on the stage move,2,31945580433,CH,use to open the fans,people behind screen move them,dance following the rhymth,hit instrument with sticks,jump up and down,dance following the rhymth
2378,2796821016,1851,500,375,what do the boys do after lying down,4,27968210165,TN,put his arms back up,play with toy,talk to camera,grab the back of his chair,roll around,roll around
2379,3939145327,1194,640,360,why is the girl moving her legs in the video,4,39391453277,CW,to talk loudler,dancing with the girl,to turn the frame,to swing the hammock,paddling,paddling
2380,7651639778,1963,640,480,why does the man wearing hoodie hug the man carrying him near the end of the video,2,76516397785,CW,affectionate gesture,pour content out,thank him,to help her reverse,stop baby from going too deep,thank him
2381,3145698830,1763,640,480,what does the baby do after taking out the book from the stocking,3,31456988303,TN,her hand,lie on the bed,bite it,hold the book in his hands,play with fork,hold the book in his hands
2382,8225502382,1468,640,360,why does the man in dark green hit the wall at the start of the video,2,82255023820,CW,pick up the weight,making music,unable to balance,performing,gain people s attention,unable to balance
2383,6691330381,1239,640,360,how does the man grab the boy,4,66913303814,CH,pull boy's bag,his collar,his belt,pulled his shirt,pull boy s hands,pull boy s hands
2384,2809330695,2158,320,240,what happens to the baby after it fails to flip over,4,28093306957,TN,suck thumb,jumping near the adult s knee,climb on man,play with bottle,fall onto his back,fall onto his back
2385,3340340268,1289,640,480,what did the girl in red do after the girl in green removed the bucket in the middle,2,33403402685,TN,gesture to red cloth,hold onto her,walk way,stop riding,remove the paper too,walk way
2386,2614918961,1311,640,480,what does the boy in grey do after standing up near the end of the video,2,26149189617,TN,use chopsticks point,look at the camera,move closer to the basket,walked out of video,blows the boat,move closer to the basket
2387,4024008346,588,640,360,how does the child move the balloon in the video,4,40240083468,CH,smile,walking,between her legs,sideways,kick and push,kick and push
2388,11244289523,552,640,360,why is the baby in pink moving her mouth,2,112442895232,CW,drinking water,to talk to the lady,eating food,to pout,to scream,eating food
2389,4273039295,2214,640,360,why does the boy leave footprints,2,42730392952,CW,step on paint,step on water,walking on snow,skiing,cycling,walking on snow
2390,3462517143,722,640,480,where does the white dog run to after he finishes drinking the water,4,34625171435,TN,smell his hand,laugh,places an object on the floor,running,move away,move away
2391,4273039295,2214,640,360,what does the child do after stopping at a tree,2,42730392959,TN,play guitar and sing,crawl to adult,try to scoop snow out,lick them,pat the chair,try to scoop snow out
2392,5996148663,498,640,362,why did the lady stretched her hand backwards at the end of the video,3,59961486637,CW,scared to fall,talking to the baby,jump higher,take water bottle,man pull her hair backwards,take water bottle
2393,3902997424,779,640,480,what is the colour of the shirt of the lady cycling,3,39029974247,DO,black,light blue,white and red,blue,purple,blue
2394,7149153537,1384,640,360,how did the black skinned man hear the white skinned man clearer,0,71491535377,CH,comes closer,wear spectacles,spectacles,helmet,nod his head up and down,comes closer
2395,2679130168,1504,320,240,how many times did the girl try to stuff her face into the cushion in the beginning of the video,3,26791301685,DC,four,two,three,five,six,five
2396,5116088152,1205,640,360,why did the baby put something in his mouth,4,51160881520,CW,lick the toy,blow balloon,teething,to show his food,eat,eat
2397,11565498775,1216,640,360,why does the man bend down throughout the video,1,115654987751,CW,playing guitar,pushing the rod,swing cloth,fold the sides of cardboard,to push toy car,pushing the rod
2398,3897746373,399,640,480,what did the man do after he supported the girl in pink in the middle of the video,4,38977463735,TN,attract the dog,look down,stand at the side of the stage,stand up,talk to the other girl,talk to the other girl
2399,5875242364,427,640,384,why did the boy reached out to touch the sides of the pool,2,58752423645,CW,wash their hands,to climb up and try again,try to stand,getting in position,try to reach the land,try to stand
2400,7499763064,604,640,360,what does the lady in blue do after the man above started taking a step up at the start,0,74997630640,TN,take step up,open her arms wide,goes to get food,rope,hold other man s hand,take step up
2401,6618792571,2518,640,480,why did the adult pull the toy out when the girl was near the beanbag,0,661879257110,CW,help the baby move,push by the toy cart s wheel,wants to play with it,lost his balance,adjust it,help the baby move
2402,5662041273,2697,640,480,how did the boy control the helicopter,1,56620412730,CH,pull the rope,romote controller,pet it,in his hands,jump around it,romote controller
2403,3194558043,691,640,480,why are there people standing around the dance floor,2,31945580437,CW,wait for their turn to dance,performing,watching performance,start singing,watch the girl dancing,watching performance
2404,4984331176,300,640,480,how did man in white and lady in blue make sure that they complete the activity together,3,49843311762,CH,on same boat,tie their legs together,pull the rope together,run hand in hand,man carries the lady,run hand in hand
2405,3741143820,332,640,480,what could be the relation between the people on the stage,4,37411438203,DO,singing,classmates,snake handling,partners,team mates,team mates
2406,6143391925,1206,640,480,how many babies are there,0,61433919259,DC,one,nine,three,four,six,one
2407,5702201498,335,640,1138,where is the man resting,4,57022014984,DL,grassland,sitting on the rocks,on the bed,workshop,sofa,sofa
2408,9217939684,1660,512,288,why is the baby wearing diapers,0,92179396840,CW,catch excretion,newborn and naked,excited,to keep baby warm,get across the path,catch excretion
2409,7651639778,1963,640,480,why does the man in brown jacket touch the back of the man wearing hoodie in the middle of the video,2,76516397783,CW,pull him down,posing for photo,stablize him,grab the man,adjust his jacket,stablize him
2410,4273039295,2214,640,360,why do the people wear thick clothings outdoors,4,42730392951,CW,army attire,working on snowy ground,skiing,practising fighting,playing on snowy ground,playing on snowy ground
2411,8428551576,2688,640,360,why is the baby pressing the buttons on the item in the middle of the video,3,84285515765,CW,looking at ground,to light up bag,distracted,wants to listen to it,make it move,wants to listen to it
2412,2535384528,378,640,480,what does the man do after finishing observing the ball,0,25353845287,TN,walks away,caps the bottle,hug and dance,laugh,pass the microphone to lady,walks away
